STUDENT_ID,GENDER,PREF1,PREF2,PREF3,PREF4,PREF5,PREF6,PREF7
372,남,충북고,세광고,청주고,충대사대부고,상당고,청석고,청주대성고
373,남,청석고,세광고,운호고,충대사대부고,금천고,봉명고,청주고
374,남,충북고,주성고,상당고,금천고,흥덕고,청주고,청석고
375,남,청주고,주성고,서원고,청석고,충북고,상당고,세광고
376,남,청주고,흥덕고,봉명고,주성고,세광고,충북고,금천고
377,남,청주신흥고,세광고,충대사대부고,금천고,상당고,청석고,청주고
378,남,금천고,청주고,운호고,청주대성고,주성고,봉명고,충북고
379,남,금천고,운호고,서원고,충대사대부고,세광고,청주신흥고,주성고
380,남,봉명고,청주대성고,충북고,청주고,청주신흥고,흥덕고,상당고
381,남,상당고,충대사대부고,봉명고,청주고,충북고,서원고,청주신흥고
382,남,상당고,청석고,서원고,청주고,충북고,세광고,주성고
383,남,운호고,금천고,주성고,청주대성고,세광고,청석고,청주신흥고
384,남,청주대성고,세광고,청주신흥고,흥덕고,운호고,충북고,금천고
385,남,흥덕고,충대사대부고,상당고,봉명고,청주신흥고,운호고,충북고
386,남,봉명고,충북고,청주대성고,흥덕고,서원고,운호고,청주신흥고
387,남,금천고,청주대성고,봉명고,상당고,청석고,충북고,주성고
388,남,상당고,금천고,흥덕고,주성고,청주대성고,청주고,청석고
389,남,흥덕고,상당고,청주신흥고,금천고,청주대성고,충대사대부고,충북고
390,남,청석고,상당고,운호고,청주고,봉명고,충북고,청주신흥고
391,남,봉명고,상당고,서원고,청주대성고,청주신흥고,청주고,운호고
392,남,충대사대부고,금천고,흥덕고,봉명고,충북고,청석고,세광고
393,남,충북고,운호고,봉명고,청주고,세광고,주성고,청주신흥고
394,남,서원고,봉명고,세광고,운호고,청석고,청주고,청주대성고
395,남,운호고,흥덕고,상당고,충대사대부고,청주신흥고,청주대성고,봉명고
396,남,청주신흥고,봉명고,청석고,상당고,금천고,충대사대부고,청주대성고
397,남,운호고,세광고,청주고,청주신흥고,서원고,금천고,주성고
398,남,봉명고,충대사대부고,청석고,흥덕고,운호고,세광고,청주대성고
399,남,주성고,서원고,금천고,봉명고,충북고,상당고,청주대성고
400,남,금천고,청석고,서원고,청주고,청주대성고,세광고,충대사대부고
401,남,청석고,상당고,충대사대부고,청주신흥고,서원고,운호고,세광고
402,남,봉명고,운호고,청석고,세광고,청주고,서원고,청주대성고
403,남,청주신흥고,상당고,충대사대부고,세광고,충북고,봉명고,주성고
404,남,봉명고,청주신흥고,청주대성고,충북고,상당고,주성고,청석고
405,남,충북고,운호고,상당고,봉명고,청주고,청주신흥고,충대사대부고
406,남,흥덕고,청주신흥고,충북고,봉명고,청석고,금천고,청주대성고
407,남,상당고,청석고,봉명고,금천고,청주대성고,충북고,청주신흥고
408,남,충대사대부고,청주고,세광고,청주대성고,운호고,주성고,충북고
409,남,주성고,봉명고,운호고,상당고,청주고,충북고,충대사대부고
410,남,충대사대부고,청주신흥고,청주고,세광고,충북고,주성고,상당고
411,남,상당고,운호고,세광고,충대사대부고,금천고,청주대성고,봉명고
412,남,청주고,청주신흥고,금천고,주성고,서원고,청주대성고,세광고
413,남,청주대성고,봉명고,충북고,운호고,상당고,서원고,충대사대부고
414,남,청주고,금천고,충북고,운호고,충대사대부고,흥덕고,상당고
415,남,충북고,주성고,청주신흥고,충대사대부고,금천고,운호고,청석고
416,남,상당고,청주대성고,서원고,봉명고,청주고,청석고,충대사대부고
417,남,흥덕고,상당고,운호고,충대사대부고,청주고,청주신흥고,충북고
418,남,봉명고,세광고,주성고,충북고,운호고,청주고,충대사대부고
419,남,봉명고,청석고,운호고,상당고,충대사대부고,흥덕고,청주고
420,남,청석고,충대사대부고,금천고,봉명고,상당고,주성고,세광고
421,남,흥덕고,운호고,청주대성고,청주신흥고,서원고,청석고,금천고
422,남,봉명고,상당고,청석고,청주신흥고,흥덕고,충대사대부고,주성고
423,남,상당고,청주대성고,청석고,주성고,흥덕고,금천고,서원고
424,남,청석고,서원고,금천고,세광고,운호고,주성고,청주고
425,남,청주대성고,충북고,청주고,서원고,청주신흥고,주성고,봉명고
426,남,흥덕고,청석고,충북고,충대사대부고,상당고,운호고,금천고
427,남,상당고,청주신흥고,충대사대부고,금천고,세광고,주성고,충북고
428,남,충북고,청석고,금천고,봉명고,청주신흥고,세광고,청주대성고
429,남,충북고,청주신흥고,봉명고,세광고,청석고,청주대성고,청주고
430,남,금천고,청주대성고,상당고,흥덕고,서원고,봉명고,청주고
431,남,세광고,서원고,흥덕고,청주대성고,주성고,청석고,충대사대부고
432,남,운호고,상당고,세광고,충대사대부고,청주신흥고,주성고,청주대성고
433,남,세광고,흥덕고,봉명고,청석고,주성고,청주고,상당고
434,남,세광고,충대사대부고,금천고,청석고,청주대성고,서원고,운호고
435,남,상당고,세광고,봉명고,주성고,청주대성고,충대사대부고,운호고
436,남,상당고,청석고,서원고,청주신흥고,운호고,봉명고,충북고
437,남,봉명고,충북고,세광고,청주신흥고,서원고,운호고,상당고
438,남,세광고,운호고,흥덕고,봉명고,주성고,상당고,서원고
439,남,충대사대부고,청주고,청주신흥고,흥덕고,봉명고,상당고,세광고
440,남,금천고,흥덕고,운호고,청석고,청주고,상당고,청주신흥고
441,남,충북고,충대사대부고,청주고,금천고,흥덕고,서원고,상당고
442,남,청석고,세광고,충북고,상당고,청주고,충대사대부고,흥덕고
443,남,운호고,금천고,주성고,청석고,청주고,청주신흥고,청주대성고
444,남,운호고,청주대성고,세광고,흥덕고,주성고,서원고,청주신흥고
445,남,금천고,주성고,봉명고,충대사대부고,청주고,청석고,서원고
446,남,충대사대부고,운호고,봉명고,충북고,흥덕고,금천고,청주신흥고
447,남,금천고,주성고,청주고,서원고,충북고,상당고,흥덕고
448,남,흥덕고,청주대성고,봉명고,충북고,상당고,세광고,서원고
449,남,충북고,충대사대부고,상당고,운호고,봉명고,청주신흥고,흥덕고
450,남,주성고,청주신흥고,상당고,청석고,흥덕고,충대사대부고,서원고
451,남,청석고,청주신흥고,금천고,운호고,충대사대부고,주성고,봉명고
452,남,충대사대부고,금천고,흥덕고,청주신흥고,세광고,청석고,청주고
453,남,충대사대부고,운호고,청주신흥고,청주고,주성고,상당고,청석고
454,남,청석고,흥덕고,금천고,주성고,충대사대부고,상당고,청주대성고
455,남,청석고,서원고,청주신흥고,충북고,금천고,봉명고,충대사대부고
456,남,봉명고,상당고,세광고,충대사대부고,금천고,청석고,충북고
457,남,운호고,봉명고,세광고,청석고,상당고,청주대성고,충대사대부고
458,남,서원고,운호고,봉명고,청주고,금천고,충북고,주성고
459,남,서원고,주성고,충북고,청주신흥고,충대사대부고,흥덕고,운호고
460,남,흥덕고,서원고,청주대성고,운호고,충대사대부고,세광고,주성고
461,남,상당고,금천고,청주신흥고,서원고,운호고,충대사대부고,세광고
462,남,운호고,주성고,서원고,흥덕고,금천고,상당고,청주대성고
463,남,청주대성고,충북고,흥덕고,봉명고,충대사대부고,세광고,상당고
464,남,상당고,충북고,세광고,흥덕고,금천고,청주고,봉명고
465,남,충북고,세광고,운호고,금천고,청석고,청주대성고,주성고
466,남,충대사대부고,상당고,청주신흥고,흥덕고,세광고,청주대성고,충북고
467,남,흥덕고,충북고,서원고,봉명고,주성고,운호고,청주신흥고
468,남,금천고,충대사대부고,주성고,흥덕고,세광고,청주대성고,봉명고
469,남,청주신흥고,서원고,청석고,흥덕고,운호고,충대사대부고,청주고
470,남,청주대성고,청주고,봉명고,상당고,금천고,충북고,운호고
471,남,상당고,세광고,주성고,충북고,서원고,운호고,청주대성고
472,남,청석고,흥덕고,청주신흥고,청주대성고,봉명고,충북고,상당고
473,남,주성고,청주고,흥덕고,청석고,상당고,청주대성고,세광고
474,남,운호고,흥덕고,금천고,청석고,세광고,충대사대부고,주성고
475,남,운호고,청주대성고,청석고,충대사대부고,금천고,흥덕고,청주신흥고
476,남,금천고,충대사대부고,흥덕고,운호고,청석고,주성고,청주대성고
477,남,청석고,청주대성고,충북고,서원고,봉명고,흥덕고,세광고
478,남,청주신흥고,봉명고,상당고,청주고,충북고,충대사대부고,세광고
479,남,서원고,청주신흥고,충북고,청주고,세광고,충대사대부고,청주대성고
480,남,충대사대부고,주성고,봉명고,상당고,청주신흥고,운호고,금천고
481,남,청주대성고,주성고,서원고,충대사대부고,청주고,운호고,청주신흥고
482,남,청주고,봉명고,상당고,서원고,주성고,흥덕고,세광고
483,남,청석고,청주고,세광고,충대사대부고,주성고,봉명고,충북고
484,남,주성고,흥덕고,청석고,봉명고,충북고,청주신흥고,운호고
485,남,주성고,봉명고,청주신흥고,금천고,충대사대부고,흥덕고,청주고
486,남,충대사대부고,청석고,봉명고,청주고,주성고,상당고,충북고
487,남,금천고,충대사대부고,운호고,청주고,청석고,청주대성고,흥덕고
488,남,상당고,금천고,흥덕고,충북고,세광고,청주대성고,청주신흥고
489,남,청석고,충북고,청주대성고,충대사대부고,세광고,상당고,운호고
490,남,운호고,충북고,주성고,봉명고,서원고,청주신흥고,상당고
491,남,운호고,세광고,봉명고,주성고,청주고,충대사대부고,상당고
492,남,세광고,봉명고,청주신흥고,충대사대부고,운호고,청주고,청주대성고
493,남,주성고,운호고,청석고,청주고,청주대성고,봉명고,흥덕고
494,남,청주신흥고,운호고,청석고,주성고,충북고,충대사대부고,청주대성고
495,남,봉명고,운호고,청주대성고,청석고,충대사대부고,상당고,흥덕고
496,남,운호고,주성고,청석고,충대사대부고,서원고,충북고,봉명고
497,남,금천고,상당고,청석고,흥덕고,청주대성고,충대사대부고,주성고
498,남,금천고,청주대성고,청주신흥고,충북고,흥덕고,봉명고,주성고
499,남,충북고,금천고,청주고,봉명고,충대사대부고,청주대성고,흥덕고
500,남,상당고,운호고,서원고,흥덕고,봉명고,청주대성고,세광고
501,남,흥덕고,청주고,청석고,상당고,청주신흥고,서원고,청주대성고
502,남,서원고,청주신흥고,봉명고,흥덕고,금천고,세광고,충북고
503,남,충북고,청석고,봉명고,청주대성고,금천고,상당고,흥덕고
