STD_ID,GND,SCR,PRE1,PRE2,PRE3,PRE4,PRE5,PRE6,PRE7,YEAR_INFO
305,남,0.241,세광고,청주고,금천고,청주신흥고,청석고,봉명고,상당고,2023
306,남,0.13133,청주신흥고,청주고,서원고,봉명고,청석고,운호고,금천고,2023
307,남,0.40637,충대사대부고,상당고,주성고,금천고,세광고,흥덕고,청석고,2023
308,남,0.16854,봉명고,주성고,상당고,충대사대부고,운호고,청주신흥고,청주고,2023
309,남,0.45774,운호고,흥덕고,충북고,주성고,금천고,청주대성고,청석고,2023
310,남,0.32563,흥덕고,봉명고,청주고,청주신흥고,청석고,상당고,충북고,2023
311,남,0.1702,상당고,청석고,흥덕고,세광고,청주고,봉명고,서원고,2023
312,남,0.36036,세광고,충북고,상당고,주성고,운호고,서원고,충대사대부고,2023
313,남,0.30752,청주고,흥덕고,운호고,청석고,충북고,서원고,청주대성고,2023
314,남,0.39118,충북고,상당고,청석고,봉명고,흥덕고,세광고,청주신흥고,2023
315,남,0.33055,청주고,흥덕고,청주신흥고,청석고,운호고,상당고,주성고,2023
316,남,0.32404,청주고,충북고,충대사대부고,운호고,청주대성고,서원고,청주신흥고,2023
317,남,0.31612,주성고,상당고,충대사대부고,청주신흥고,흥덕고,세광고,봉명고,2023
318,남,0.20257,청주신흥고,서원고,청석고,청주고,주성고,청주대성고,충북고,2023
319,남,0.40058,주성고,청주대성고,봉명고,청주신흥고,세광고,청석고,충북고,2023
320,남,0.24367,흥덕고,청주고,충북고,청주신흥고,금천고,주성고,상당고,2023
321,남,0.11075,청석고,충대사대부고,청주고,봉명고,상당고,세광고,금천고,2023
322,남,0.45953,청석고,충북고,서원고,상당고,충대사대부고,운호고,청주대성고,2023
323,남,0.4598,서원고,충북고,청주대성고,세광고,청석고,금천고,흥덕고,2023
324,남,0.28543,충북고,운호고,금천고,세광고,주성고,충대사대부고,상당고,2023
325,남,0.21336,충대사대부고,금천고,청주대성고,세광고,흥덕고,서원고,충북고,2023
326,남,0.27013,청주고,운호고,세광고,청주신흥고,서원고,금천고,흥덕고,2023
327,남,0.16522,봉명고,청석고,흥덕고,상당고,충북고,서원고,운호고,2023
328,남,0.47256,주성고,금천고,운호고,충북고,청석고,서원고,흥덕고,2023
329,남,0.39448,서원고,청주고,주성고,봉명고,청석고,세광고,흥덕고,2023
330,남,0.18791,충대사대부고,주성고,충북고,상당고,서원고,금천고,청주신흥고,2023
331,남,0.27747,주성고,충북고,청주신흥고,청주고,서원고,흥덕고,충대사대부고,2023
332,남,0.48594,주성고,세광고,금천고,봉명고,청주대성고,청석고,상당고,2023
333,남,0.12029,충북고,청주신흥고,운호고,청석고,서원고,충대사대부고,상당고,2023
334,남,0.10829,금천고,청주대성고,충대사대부고,상당고,흥덕고,청석고,주성고,2023
335,남,0.13673,청주대성고,충대사대부고,청주고,운호고,충북고,봉명고,금천고,2023
336,남,0.49496,흥덕고,봉명고,청주대성고,운호고,주성고,청주고,상당고,2023
337,남,0.33599,운호고,청석고,흥덕고,세광고,주성고,봉명고,충북고,2023
338,남,0.15069,봉명고,청주고,서원고,상당고,세광고,운호고,금천고,2023
339,남,0.32268,청석고,상당고,청주대성고,봉명고,운호고,충북고,서원고,2023
340,남,0.38649,청주신흥고,청석고,충대사대부고,상당고,금천고,주성고,서원고,2023
341,남,0.22405,청주고,상당고,서원고,청주신흥고,주성고,청석고,세광고,2023
342,남,0.34137,충북고,충대사대부고,청주대성고,운호고,주성고,세광고,상당고,2023
343,남,0.2049,청주고,주성고,서원고,흥덕고,청주신흥고,충북고,상당고,2023
344,남,0.32111,봉명고,흥덕고,충대사대부고,금천고,주성고,청주고,충북고,2023
345,남,0.31624,서원고,청주고,흥덕고,청석고,봉명고,상당고,청주대성고,2023
346,남,0.37784,청석고,상당고,충북고,청주고,서원고,금천고,주성고,2023
347,남,0.35863,세광고,청주신흥고,봉명고,충북고,주성고,청주고,충대사대부고,2023
348,남,0.32479,상당고,청주고,흥덕고,서원고,주성고,충북고,봉명고,2023
349,남,0.29265,서원고,충대사대부고,청주대성고,충북고,청석고,운호고,청주고,2023
350,남,0.30973,상당고,충북고,봉명고,주성고,청주대성고,충대사대부고,청석고,2023
351,남,0.32882,청주신흥고,청주대성고,청석고,상당고,세광고,운호고,주성고,2023
352,남,0.1916,충북고,봉명고,서원고,흥덕고,운호고,청주대성고,금천고,2023
353,남,0.13142,서원고,청주고,청석고,충북고,세광고,주성고,충대사대부고,2023
354,남,0.24703,봉명고,청석고,서원고,충대사대부고,세광고,청주대성고,충북고,2023
355,남,0.41993,주성고,세광고,청석고,상당고,청주신흥고,서원고,금천고,2023
356,남,0.24307,청석고,흥덕고,주성고,금천고,운호고,세광고,청주신흥고,2023
357,남,0.27905,서원고,충대사대부고,청주고,충북고,봉명고,청주신흥고,금천고,2023
358,남,0.36355,금천고,청주신흥고,청주고,서원고,청주대성고,청석고,흥덕고,2023
359,남,0.21576,청주고,봉명고,흥덕고,청석고,세광고,주성고,충대사대부고,2023
360,남,0.12442,청주신흥고,상당고,봉명고,청석고,운호고,청주고,세광고,2023
361,남,0.48154,청주대성고,금천고,충북고,주성고,청주신흥고,서원고,세광고,2023
362,남,0.2085,봉명고,청주대성고,주성고,청주신흥고,금천고,세광고,상당고,2023
363,남,0.40835,상당고,청석고,흥덕고,청주신흥고,청주고,충북고,봉명고,2023
364,남,0.23799,흥덕고,봉명고,청주고,서원고,세광고,충대사대부고,금천고,2023
365,남,0.1151,금천고,흥덕고,운호고,청주대성고,봉명고,청주신흥고,청주고,2023
366,남,0.22293,청주신흥고,청주대성고,청석고,봉명고,운호고,상당고,금천고,2023
367,남,0.12443,충북고,주성고,충대사대부고,세광고,청주고,봉명고,청석고,2023
368,남,0.39144,상당고,충북고,서원고,청주고,청석고,금천고,청주신흥고,2023
369,남,0.45516,세광고,충대사대부고,충북고,상당고,금천고,주성고,청주고,2023
370,남,0.31563,청석고,봉명고,서원고,세광고,청주대성고,청주신흥고,청주고,2023
371,남,0.45093,흥덕고,주성고,금천고,청석고,세광고,운호고,상당고,2023
372,남,0.20933,충북고,세광고,청주고,충대사대부고,상당고,청석고,청주대성고,2023
373,남,0.48446,청석고,세광고,운호고,충대사대부고,금천고,봉명고,청주고,2023
374,남,0.20617,충북고,주성고,상당고,금천고,흥덕고,청주고,청석고,2023
375,남,0.13869,청주고,주성고,서원고,청석고,충북고,상당고,세광고,2023
376,남,0.31884,청주고,흥덕고,봉명고,주성고,세광고,충북고,금천고,2023
377,남,0.18075,청주신흥고,세광고,충대사대부고,금천고,상당고,청석고,청주고,2023
378,남,0.20486,금천고,청주고,운호고,청주대성고,주성고,봉명고,충북고,2023
379,남,0.10296,금천고,운호고,서원고,충대사대부고,세광고,청주신흥고,주성고,2023
380,남,0.39966,봉명고,청주대성고,충북고,청주고,청주신흥고,흥덕고,상당고,2023
381,남,0.42006,상당고,충대사대부고,봉명고,청주고,충북고,서원고,청주신흥고,2023
382,남,0.43118,상당고,청석고,서원고,청주고,충북고,세광고,주성고,2023
383,남,0.12044,운호고,금천고,주성고,청주대성고,세광고,청석고,청주신흥고,2023
384,남,0.44895,청주대성고,세광고,청주신흥고,흥덕고,운호고,충북고,금천고,2023
385,남,0.39664,흥덕고,충대사대부고,상당고,봉명고,청주신흥고,운호고,충북고,2023
386,남,0.43696,봉명고,충북고,청주대성고,흥덕고,서원고,운호고,청주신흥고,2023
387,남,0.22891,금천고,청주대성고,봉명고,상당고,청석고,충북고,주성고,2023
388,남,0.26735,상당고,금천고,흥덕고,주성고,청주대성고,청주고,청석고,2023
389,남,0.42326,흥덕고,상당고,청주신흥고,금천고,청주대성고,충대사대부고,충북고,2023
390,남,0.23325,청석고,상당고,운호고,청주고,봉명고,충북고,청주신흥고,2023
391,남,0.16039,봉명고,상당고,서원고,청주대성고,청주신흥고,청주고,운호고,2023
392,남,0.20776,충대사대부고,금천고,흥덕고,봉명고,충북고,청석고,세광고,2023
393,남,0.42303,충북고,운호고,봉명고,청주고,세광고,주성고,청주신흥고,2023
394,남,0.38817,서원고,봉명고,세광고,운호고,청석고,청주고,청주대성고,2023
395,남,0.3515,운호고,흥덕고,상당고,충대사대부고,청주신흥고,청주대성고,봉명고,2023
396,남,0.45871,청주신흥고,봉명고,청석고,상당고,금천고,충대사대부고,청주대성고,2023
397,남,0.46167,운호고,세광고,청주고,청주신흥고,서원고,금천고,주성고,2023
398,남,0.10951,봉명고,충대사대부고,청석고,흥덕고,운호고,세광고,청주대성고,2023
399,남,0.31469,주성고,서원고,금천고,봉명고,충북고,상당고,청주대성고,2023
400,남,0.20157,금천고,청석고,서원고,청주고,청주대성고,세광고,충대사대부고,2023
401,남,0.3888,청석고,상당고,충대사대부고,청주신흥고,서원고,운호고,세광고,2023
402,남,0.48953,봉명고,운호고,청석고,세광고,청주고,서원고,청주대성고,2023
403,남,0.38775,청주신흥고,상당고,충대사대부고,세광고,충북고,봉명고,주성고,2023
404,남,0.17717,봉명고,청주신흥고,청주대성고,충북고,상당고,주성고,청석고,2023
405,남,0.24681,충북고,운호고,상당고,봉명고,청주고,청주신흥고,충대사대부고,2023
406,남,0.48883,흥덕고,청주신흥고,충북고,봉명고,청석고,금천고,청주대성고,2023
407,남,0.18214,상당고,청석고,봉명고,금천고,청주대성고,충북고,청주신흥고,2023
408,남,0.38404,충대사대부고,청주고,세광고,청주대성고,운호고,주성고,충북고,2023
409,남,0.2455,주성고,봉명고,운호고,상당고,청주고,충북고,충대사대부고,2023
410,남,0.44861,충대사대부고,청주신흥고,청주고,세광고,충북고,주성고,상당고,2023
411,남,0.35041,상당고,운호고,세광고,충대사대부고,금천고,청주대성고,봉명고,2023
412,남,0.20016,청주고,청주신흥고,금천고,주성고,서원고,청주대성고,세광고,2023
413,남,0.47449,청주대성고,봉명고,충북고,운호고,상당고,서원고,충대사대부고,2023
414,남,0.20284,청주고,금천고,충북고,운호고,충대사대부고,흥덕고,상당고,2023
415,남,0.21113,충북고,주성고,청주신흥고,충대사대부고,금천고,운호고,청석고,2023
416,남,0.11866,상당고,청주대성고,서원고,봉명고,청주고,청석고,충대사대부고,2023
417,남,0.20059,흥덕고,상당고,운호고,충대사대부고,청주고,청주신흥고,충북고,2023
418,남,0.12469,봉명고,세광고,주성고,충북고,운호고,청주고,충대사대부고,2023
419,남,0.13201,봉명고,청석고,운호고,상당고,충대사대부고,흥덕고,청주고,2023
420,남,0.24148,청석고,충대사대부고,금천고,봉명고,상당고,주성고,세광고,2023
421,남,0.26339,흥덕고,운호고,청주대성고,청주신흥고,서원고,청석고,금천고,2023
422,남,0.4178,봉명고,상당고,청석고,청주신흥고,흥덕고,충대사대부고,주성고,2023
423,남,0.20845,상당고,청주대성고,청석고,주성고,흥덕고,금천고,서원고,2023
424,남,0.26347,청석고,서원고,금천고,세광고,운호고,주성고,청주고,2023
425,남,0.16471,청주대성고,충북고,청주고,서원고,청주신흥고,주성고,봉명고,2023
426,남,0.48514,흥덕고,청석고,충북고,충대사대부고,상당고,운호고,금천고,2023
427,남,0.22624,상당고,청주신흥고,충대사대부고,금천고,세광고,주성고,충북고,2023
428,남,0.41997,충북고,청석고,금천고,봉명고,청주신흥고,세광고,청주대성고,2023
429,남,0.16566,충북고,청주신흥고,봉명고,세광고,청석고,청주대성고,청주고,2023
430,남,0.15583,금천고,청주대성고,상당고,흥덕고,서원고,봉명고,청주고,2023
431,남,0.24514,세광고,서원고,흥덕고,청주대성고,주성고,청석고,충대사대부고,2023
432,남,0.18282,운호고,상당고,세광고,충대사대부고,청주신흥고,주성고,청주대성고,2023
433,남,0.23782,세광고,흥덕고,봉명고,청석고,주성고,청주고,상당고,2023
434,남,0.10927,세광고,충대사대부고,금천고,청석고,청주대성고,서원고,운호고,2023
435,남,0.43999,상당고,세광고,봉명고,주성고,청주대성고,충대사대부고,운호고,2023
436,남,0.28105,상당고,청석고,서원고,청주신흥고,운호고,봉명고,충북고,2023
437,남,0.40409,봉명고,충북고,세광고,청주신흥고,서원고,운호고,상당고,2023
438,남,0.39316,세광고,운호고,흥덕고,봉명고,주성고,상당고,서원고,2023
439,남,0.27477,충대사대부고,청주고,청주신흥고,흥덕고,봉명고,상당고,세광고,2023
440,남,0.42332,금천고,흥덕고,운호고,청석고,청주고,상당고,청주신흥고,2023
